TOT_POP,White-alone pop,MEDHHINC_2018,Active Physicians per 100000 Population 2018 (AAMC),Total Hospitals (2019),Population Aged 60+,COUNTY_NAME,STATE_NAME,Obesity_prevalence,diabetes_prevalence,Percent_Pop_Aged_60_plus,Racial_Diversity_Index,Percent_Higher_Education,Minority_Population,Child_Poverty_Index
207269,168142,62779,265.2,2.111680675,41694,321,9,29.0,10.8,22.33184894991533,2,44.561897823601214,39127,17.55
19572,11417,35840,260.3,0.663603133,4548,758,18,43.4,17.8,24.18250562027386,2,24.463519313304722,8155,36.95
5230,3538,40653,255.0,0.056411926,1276,1220,33,39.2,15.8,29.502868068833653,2,29.541108986615676,1692,31.25
8406,8052,44725,263.4,0.260675412,2461,1782,48,36.9,14.3,28.800856531049252,1,28.432072329288605,354,24.35
7733,7442,56493,239.2,0.372767806,2144,1091,27,41.0,11.6,27.583085477822323,1,43.320832794517,291,13.75
93533,88411,56337,218.2,3.496954037,21265,613,15,38.6,10.5,24.388183849550426,1,38.03577347032598,5122,14.05
1445,1394,40387,216.2,0.024684406,657,1665,44,31.5,14.9,36.81660899653979,1,41.3840830449827,51,28.700000000000003
4555,4345,49356,207.9,0.228642098,1646,1832,50,28.8,12.2,34.81888035126235,1,52.27222832052689,210,17.6
102793,83378,57383,375.1,0.87316833,18998,1182,32,22.1,7.8,20.152150438259415,2,43.52728298619556,19415,12.95
27052,16683,48818,229.5,0.367140317,6610,1420,40,39.8,14.6,25.998077776134853,2,32.69998521366257,10369,23.8
1380645,940371,58037,265.2,14.06617182,206342,194,9,32.2,10.9,17.078032368929016,3,40.752764106631325,440274,22.3
8446,8266,64570,239.2,0.407137837,2423,587,27,36.9,10.3,29.540610940089984,1,38.977030547004496,180,11.45
15146,14155,48749,273.1,0.301612091,3870,511,25,33.7,12.0,25.30701175227783,1,33.38175095734848,991,20.2
13706,6559,37278,228.7,0.188922926,3522,371,10,42.2,18.6,27.8855975485189,2,26.163723916532906,7147,35.25
1093901,628585,64509,255.0,11.79905582,156489,1225,33,29.6,9.5,16.254030300731053,3,46.81813070835478,465316,16.95
31980,30748,65062,228.7,0.440810972,8464,53,10,32.3,12.7,29.499687304565352,1,38.95559724828018,1232,18.950000000000003
43497,40772,55283,263.2,0.490240247,11604,1725,46,33.2,12.3,28.850265535554176,1,34.554107179805506,2725,14.45
11578,11199,58862,218.2,0.432871113,3381,58,15,33.5,11.5,30.19519778891,1,39.85144239074106,379,9.25
11924,11088,64344,278.8,0.145576903,3238,1771,47,34.2,11.8,30.7279436430728,1,43.450184501845015,836,15.600000000000001
44582,20132,40263,255.0,0.480871218,10563,1246,33,41.3,18.0,25.521510923691178,2,28.84796554663317,24450,34.349999999999994
6191,6039,47781,218.2,0.231465284,1749,334,15,35.0,12.3,28.799870780164756,1,35.55160717170086,152,15.0
107239,92478,91028,263.2,1.208655169,23448,1703,46,27.2,9.8,24.782028926043697,2,45.23540875987281,14761,5.9
104062,94387,47074,228.7,1.434386222,18625,442,10,31.7,14.0,19.404777920854873,1,25.925890334608216,9675,18.45
55626,53090,57197,284.4,0.816419173,14999,533,13,34.4,11.9,28.341063531442128,1,37.60651493905727,2536,16.5
263378,231558,62097,264.9,6.025434638,49706,486,49,33.1,9.1,21.021117936957527,1,40.52616391650024,31820,10.399999999999999
2330,2277,49068,240.4,0.150538122,716,1448,41,32.3,11.1,31.201716738197426,1,42.06008583690987,53,23.65
12190,11431,96057,263.2,0.137389443,2958,1748,46,29.3,9.6,26.004922067268254,1,48.383921246923705,759,5.050000000000001
1897,1832,39192,239.2,0.091444527,650,1080,27,34.4,12.4,36.267791249341066,1,46.599894570374275,65,25.299999999999997
628195,555198,88538,320.5,9.761085292,151809,1379,38,29.8,10.7,26.186932401563208,2,46.119119063348165,72997,6.3
59916,54012,64916,375.1,0.508952494,18429,119,32,30.0,11.7,32.098270912610985,2,45.55711329194205,5904,15.149999999999999
13832,13274,53359,218.2,0.517142273,4004,580,15,38.8,12.0,30.50173510699826,1,34.13823019086177,558,18.200000000000003
25337,24643,44635,287.0,0.365001903,8522,847,22,37.0,14.7,35.50144058096855,1,34.92520819355093,694,26.3
618,608,47797,239.2,0.029790573,172,1090,27,36.2,12.7,38.996763754045304,1,46.601941747572816,10,26.4
1781,1658,35087,244.8,0.034847773,480,1138,31,32.9,16.5,34.86805165637282,1,34.64345873104997,123,34.849999999999994
23347,22638,44442,263.4,0.724005334,6811,827,48,40.0,16.0,30.37221056238489,1,26.5130423609029,709,29.65
499942,434068,81002,279.6,4.537224103,124291,212,4,25.3,10.1,26.956326933924334,1,49.596553200171215,65874,11.1
14717,14394,59901,284.4,0.216000449,3592,520,13,32.5,10.8,25.270095807569476,1,35.007134606237685,323,13.0
35285,33627,46426,255.0,0.38059174,12106,43,33,31.6,14.3,36.29304236927873,1,42.56766331302253,1658,26.3
3653,3266,39726,224.8,0.066564327,948,509,43,35.4,15.1,26.854640021899804,2,31.261976457705998,387,30.95
27245,24095,39169,265.2,0.277575228,5531,307,9,41.4,15.9,21.55624885300055,2,17.694989906404846,3150,37.7
121436,101288,57120,227.6,5.797552812,18450,240,16,30.2,7.9,17.36223195757436,1,43.71273757370137,20148,11.15
58812,56108,53778,302.7,1.331114905,17615,930,23,32.1,10.9,32.09549071618037,1,44.16445623342175,2704,13.2
3641,3520,46014,273.1,0.072505587,1037,519,25,33.6,12.8,30.156550398242242,1,28.948091183740733,121,19.4
51266,49662,45761,320.5,0.796586726,15253,1404,38,33.2,13.1,31.209768657589827,1,30.805992275582256,1604,19.85
11323,10401,28925,230.9,0.266071629,2520,318,17,45.3,16.0,23.04159674997792,2,25.02870264064294,922,42.150000000000006
47542,44774,56696,224.8,0.86630201,12977,1520,43,34.1,13.1,30.106011526650118,1,38.51331454293046,2768,17.950000000000003
90690,70401,41869,255.0,0.978202207,24175,1120,33,36.9,14.9,28.185025912449003,2,34.69842319991179,20289,25.1
11720,10637,53621,224.8,0.21355979,2149,1280,43,38.7,14.2,19.138225255972696,2,26.851535836177476,1083,17.35
107610,89048,74649,276.9,3.06440677,16358,82,1,30.6,8.9,18.256667595948333,3,37.145246724282124,18562,11.100000000000001
58402,57112,37124,230.9,1.372349668,14290,54,17,44.3,17.2,26.34498818533612,1,27.54186500462313,1290,30.4
6907,6567,52018,284.4,0.101373588,2052,527,13,35.7,12.7,30.157810916461557,1,39.4672071811206,340,14.15
14301,2624,42021,237.6,0.73379276,2206,1273,34,45.1,18.3,17.38339976225439,2,35.5149989511223,11677,25.299999999999997
8746,8586,46054,263.4,0.271219028,2551,1640,48,36.2,15.6,31.031328607363367,1,29.224788474731305,160,22.05
415247,373807,78714,315.1,8.571526726,84563,311,29,29.0,9.9,22.600042866053215,1,45.4748619496348,41440,9.6
2836,2579,42873,224.8,0.051677096,583,1526,43,42.3,17.9,22.249647390691113,1,24.259520451339917,257,31.0
763,728,49843,237.6,0.039149981,232,1275,34,34.1,11.4,33.420707732634334,1,41.8086500655308,35,16.6
6411,5971,59161,237.6,0.328952198,2058,1254,34,33.4,11.8,32.007487131492745,1,44.657619716112926,440,14.6
98115,78902,52651,260.3,3.326661628,19612,767,18,37.5,13.2,21.709218773887784,2,25.089945472150028,19213,22.3
25643,22457,57274,263.2,0.28901374,6421,1132,46,34.1,10.4,25.812112467340015,2,40.59977381741606,3186,11.8
10541,10065,32720,273.1,0.209909749,3347,1010,25,35.3,16.2,30.917370268475473,1,29.940233374442656,476,36.400000000000006
44191,37178,38525,265.2,0.450223047,11617,333,9,35.6,14.5,28.575954379851098,2,29.56484352017379,7013,27.85
20327,19768,56862,230.8,0.400958296,5172,566,14,35.2,13.0,26.88542332857775,1,32.01161017366065,559,11.350000000000001
54539,49268,56500,279.6,0.494968747,17942,218,4,26.9,11.6,34.954802985019896,1,46.768367590164836,5271,15.9
34920,29547,48039,206.7,1.107002928,8429,138,36,38.1,13.1,25.56701030927835,3,31.953035509736537,5373,19.85
23957,23188,42774,273.1,0.477071231,5953,122,25,36.8,14.3,26.927411612472348,1,26.535041950160704,769,23.05
8009,7402,48395,230.9,0.188198152,2744,603,17,38.8,15.8,34.58609064802098,2,37.15819702834312,607,19.450000000000003
44889,41214,53970,273.1,0.893903682,9537,992,25,34.0,11.1,22.704894294816103,1,33.177393125264544,3675,16.3
19676,7916,37233,255.0,0.212229646,6480,1229,33,41.7,20.5,35.04269160398455,2,30.377109168530186,11760,34.5
37955,35191,48598,230.8,0.748677725,8878,488,14,36.6,14.1,24.70557238835463,1,31.402977209853773,2764,16.65
5765,5590,38265,253.1,0.097928216,1717,162,42,39.2,17.1,32.10754553339115,1,22.15091066782307,175,28.45
329261,188931,68581,263.2,3.710991425,65204,1704,46,32.3,11.1,21.74050373411974,3,47.583831671531094,140330,12.05
16489,12842,46490,264.9,0.377227376,5431,1821,49,36.0,13.6,35.781430044271936,2,42.082600521559826,3647,23.25
12086,7585,41421,263.2,0.136217294,3504,1711,46,42.1,17.3,30.40708257488003,2,28.26410723150753,4501,24.05
64249,61195,57256,264.9,1.469857581,15064,1820,49,37.1,9.9,25.457205559619606,1,38.718112344161,3054,11.1
9795,9108,56528,302.7,0.22169405,2657,953,23,35.2,11.0,28.095967330270543,1,39.152628892291986,687,14.85
7336,6886,61614,227.6,0.350232612,1303,130,16,40.3,12.9,19.642857142857142,1,28.148854961832058,450,16.5
20383,19798,63612,264.9,0.466312426,5256,1806,49,35.8,10.1,27.900701565029685,1,36.9621743609871,585,8.45
11169,10385,49585,218.2,0.417579674,2610,601,15,36.1,12.0,25.194735428417943,1,31.318828901423583,784,13.15
20298,11844,37401,191.3,0.672855119,4447,439,24,41.3,16.1,23.64765001477978,2,27.29332939205833,8454,32.2
17603,15699,52513,273.1,0.350539921,4083,996,25,34.5,11.3,24.444696926660228,2,34.82360961199795,1904,19.25
31097,29783,57757,375.1,0.264151407,8559,1179,32,33.6,11.6,29.77457632569058,1,37.62099237868605,1314,14.850000000000001
90594,34633,59673,228.7,1.248743877,17124,417,10,40.0,14.7,20.91639622933086,2,36.37547740468464,55961,22.049999999999997
1540975,970616,69475,279.6,13.9851201,279005,198,4,28.3,10.5,19.912458021707035,4,42.73956423692792,570359,20.55
44823,24221,42727,228.7,0.617838343,9287,1,10,36.0,14.9,22.28320281998081,2,30.073846016554,20602,30.65
1187,1148,50861,239.2,0.057219111,415,617,27,32.4,12.2,37.82645324347094,1,47.09351305812974,39,25.1
7411,5087,33709,253.1,0.125888293,1586,182,42,41.1,15.5,21.94035892592093,2,22.709485899338823,2324,40.8
24851,24099,46441,230.8,0.490196026,6468,55,14,33.3,13.9,27.34698804877067,1,30.94442879562191,752,20.15
9911,6495,42588,191.3,0.328538136,2872,115,24,37.0,16.1,31.510442942185453,2,35.33447684391081,3416,22.95
70503,54851,46195,265.2,0.718292763,17039,119,9,37.1,14.3,25.952087145227864,2,34.30492319475767,15652,26.049999999999997
4919,4734,54609,240.4,0.317809881,1532,1456,41,32.3,11.0,30.45334417564546,1,38.46310225655621,185,12.4
35286,31383,53111,224.8,0.642975321,8521,378,43,36.5,13.0,25.11761038372159,2,33.483534546278975,3903,18.8
10787,8015,46645,287.0,0.155396279,3817,866,22,37.8,15.1,37.3968665986836,3,43.00546954667656,2772,20.3
48956,36119,45309,217.1,1.011597074,10498,22,0,43.4,14.4,23.32094125337037,2,36.20802353133426,12837,24.4
35470,34030,53805,264.9,0.811465523,11792,476,49,34.4,10.9,35.45249506625317,1,46.16859317733296,1440,13.149999999999999
104722,72324,47993,217.1,2.163911854,23474,34,0,34.9,16.1,24.197398827371515,2,37.009415404595025,32398,21.799999999999997
10124,9726,59367,218.2,0.378509859,2904,29,15,41.9,12.6,29.29672066376926,1,38.45318056104306,398,15.8
381951,306377,75048,375.1,3.244457472,70347,194,32,27.8,10.6,19.814583546056955,2,37.88234616482219,75574,16.95
22763,11278,37212,191.3,0.754567006,4515,968,24,45.5,17.4,22.536572508017397,3,26.270702455739574,11485,39.6
7097,6884,47075,239.2,0.342109546,2404,36,27,38.0,12.6,32.28124559673101,1,37.24108778357052,213,14.4
1392,1326,59457,240.4,0.089935221,375,1468,41,32.0,11.0,33.90804597701149,1,39.6551724137931,66,10.3
18432,16616,40064,285.7,0.288022047,4816,261,5,30.3,12.9,26.94769965277778,1,37.35894097222222,1816,29.049999999999997
811880,641527,70756,303.4,11.81772171,143926,1368,37,26.1,9.1,19.059713258116965,3,52.790067497659756,170353,13.9
10447,5998,44709,240.4,0.674966421,2568,1464,41,35.9,14.2,25.768163109026514,2,33.19613286110845,4449,30.75
15434,14878,46964,264.9,0.353091595,4784,869,49,38.1,12.2,33.672411558895945,1,34.22314370869508,556,15.95
35680,23701,38357,228.7,0.491811616,7974,437,10,36.8,15.4,23.536995515695068,2,28.51177130044843,11979,34.35
94347,84849,60483,278.8,1.151857101,11049,29,47,32.6,10.7,13.595556827456093,1,26.97913023201586,9498,16.25
150056,135957,60187,244.8,2.936056977,42681,1152,31,23.6,11.5,32.31260329476996,1,48.267979954150455,14099,16.65
49774,30761,39764,260.3,1.687624276,11173,784,18,41.7,16.3,23.460039377988508,2,21.973319403704743,19013,27.5
2388,2258,51036,207.9,0.119867691,625,1835,50,32.0,12.0,32.077051926298154,1,41.834170854271356,130,16.15
2294,2145,53162,237.6,0.117706496,743,222,34,32.8,12.2,36.399302528334786,1,45.597210113339145,149,12.2
35350,30517,79354,237.6,1.813829388,4852,1281,34,38.8,8.6,14.625176803394623,1,40.31117397454031,4833,7.35
476,468,44467,239.2,0.02294549,164,456,27,35.7,11.2,32.983193277310924,1,47.689075630252105,8,23.65
17560,16859,51203,230.9,0.412630735,4077,711,17,35.6,14.5,25.580865603644646,1,30.284738041002278,701,22.25
19680,10283,37365,217.1,0.406655577,5151,6,0,41.2,18.6,27.621951219512198,2,28.739837398373986,9397,35.8
39304,37394,41827,192.6,1.008249877,3374,44,12,28.1,7.0,10.004070832485242,1,33.248524323224096,1910,16.25
131264,108381,53478,230.9,3.084485237,21484,438,17,30.5,11.0,18.043789614822035,2,34.80466845441248,22883,18.9
39019,35680,43852,227.6,1.862830735,7956,122,16,32.5,10.9,21.26399958994336,1,37.51761962121018,3339,20.6
150926,124621,62556,386.0,1.248825446,33148,64,20,37.3,13.3,23.616871844480077,2,34.96150431337212,26305,15.8
32384,31362,44726,292.7,0.537450462,7195,35,35,43.7,14.7,24.302124505928855,1,29.15637351778656,1022,23.85
2922,2795,55626,240.4,0.188786434,874,1096,41,30.8,11.9,33.74401095140315,1,39.869952087611225,127,16.200000000000003
85202,57219,51088,191.3,2.824347319,16183,40,24,36.3,12.7,20.797633858360133,2,38.63054857867186,27983,19.1
4715,4575,49685,239.2,0.227285686,1514,1078,27,36.3,12.4,33.170731707317074,1,39.787910922587486,140,17.05
1366,1252,39579,303.4,0.01988349,629,441,37,33.8,16.5,45.1683748169839,1,44.21669106881406,114,35.6
16272,11524,31831,273.1,0.324034857,3691,1012,25,40.4,16.4,23.85693215339233,2,24.34242871189774,4748,42.7
78727,72297,44811,207.6,2.29873201,16257,163,3,37.2,12.3,22.203310173129932,1,30.373315381000165,6430,21.5
393149,331535,89175,279.6,3.568024128,92327,195,4,21.8,9.0,26.03440425894508,2,51.58120712503403,61614,7.0
32587,28731,41806,224.8,0.593794615,5168,1509,43,39.8,14.3,17.086568263417927,2,26.510571700371315,3856,30.8
7462,6510,43084,224.8,0.135971259,1817,1633,43,40.0,16.2,23.157330474403643,2,28.129187885285447,952,27.95
391006,136244,38855,260.3,13.25734757,74618,771,18,33.8,14.4,21.394556605269486,2,44.40289918824775,254762,33.8
359977,295682,44517,265.2,3.667487538,119425,46,9,37.6,16.3,36.07536037024588,2,35.88729279926218,64295,25.6
1388,1349,83330,224.8,0.025291893,324,1560,43,36.9,13.0,20.821325648414984,1,31.70028818443804,39,13.15
6648,4632,37593,228.7,0.091635752,1466,361,10,39.3,18.0,22.563176895306857,2,26.444043321299638,2016,34.349999999999994
16904,14748,56954,218.2,0.631996312,4455,619,15,35.7,11.8,27.28939895882631,2,35.02129673450071,2156,14.85
275910,269243,44919,224.8,5.027583767,34315,1648,43,41.7,16.6,13.45764923344569,1,22.177884092638905,6667,33.85
81643,72157,50054,247.1,4.303856237,19330,1032,26,37.2,10.6,25.149737270800927,1,40.66484573080362,9486,15.4
53577,49523,74507,284.4,0.786346134,10544,113,13,32.5,10.7,21.79666648001941,1,33.19334789181925,4054,12.5
75457,70212,60556,263.2,0.850450797,19681,1688,46,33.3,11.9,28.46919437560465,1,35.474508660561646,5245,11.2
5519,2557,43162,302.7,0.124913677,1271,921,23,38.7,15.7,23.59123029534336,3,29.878601195868814,2962,28.6
53054,50646,58186,253.1,0.901211372,16724,1486,42,31.0,14.5,34.4554604742338,1,36.951031024993405,2408,15.55
16898,16308,41968,253.1,0.287040935,4308,149,42,38.5,15.1,28.27553556633921,1,29.73132915137886,590,22.6
42733,28296,40287,206.7,1.354683738,13064,543,36,36.3,17.2,32.71710387756534,3,34.289659045702386,14437,31.950000000000003
14772,11836,137551,263.2,0.166490308,2660,1737,46,24.4,7.4,18.968318440292446,2,59.69401570538857,2936,2.65
79828,51346,41630,217.1,1.649517346,18842,60,0,38.7,16.6,25.083930450468507,2,32.37460540161347,28482,25.25
162805,142759,58258,320.5,2.529713689,29386,1381,38,27.1,8.5,19.86364055158011,2,38.59095236632781,20046,9.95
3645,3557,51577,218.2,0.136277009,1142,222,15,39.1,11.5,30.919067215363512,1,40.71330589849108,88,20.0
4472,4255,47634,227.6,0.213500578,1307,626,16,40.0,14.0,31.753130590339897,1,41.81574239713775,217,19.45
127185,91522,56754,260.3,4.312301474,23653,752,18,39.1,11.7,20.011793843613635,2,38.97865314305932,35663,19.2
11931,9385,39687,191.3,0.39549879,2963,52,24,42.3,15.4,25.362501047690888,2,28.262509429218003,2546,33.75
4833,4645,68900,285.7,0.075521406,1815,262,5,22.7,9.6,38.8371611835299,1,63.707841920132424,188,10.3
13280,12888,38171,263.4,0.411821255,4299,49,48,37.8,16.7,32.53012048192771,1,23.4789156626506,392,21.65
33615,19182,39917,217.1,0.69459996,8501,8,0,39.1,17.5,26.717239327681096,2,30.10858247806039,14433,30.5
826,699,50179,213.5,0.011977358,386,1106,28,34.6,18.1,42.97820823244552,2,42.3728813559322,127,20.0
76456,67861,46365,244.8,1.49596932,17086,1156,31,35.9,14.2,24.225698440933346,2,33.53824421889715,8595,23.299999999999997
42565,41351,62126,230.8,0.83961184,9945,544,14,33.2,11.7,24.428521085398803,1,33.96922354046752,1214,9.3
4664,4505,48566,227.6,0.222666971,1745,671,16,36.5,13.1,36.44939965694683,1,46.912521440823326,159,14.85
19759,17563,52012,278.8,0.241232307,2912,222,47,36.4,12.8,15.997773166658233,2,20.294549319297538,2196,19.5
9947,9422,49845,224.8,0.181252494,1503,1606,43,37.8,12.9,16.56780938976576,1,27.21423544787373,525,15.399999999999999
7531,7300,40072,224.8,0.137228565,1516,768,43,37.6,13.6,17.54083123091223,1,17.30181914752357,231,36.2
44785,39895,55679,320.5,0.695882974,10058,161,38,31.5,10.2,23.961147705705034,2,32.4282683934353,4890,12.649999999999999
98985,85432,52538,263.2,1.115627075,16371,50,46,28.9,8.4,17.67641561852806,2,39.4029398393696,13553,14.0
1560,1466,59240,227.6,0.074476946,442,653,16,36.4,13.6,31.987179487179485,1,45.06410256410256,94,14.55
29533,27289,47662,228.7,0.407081627,6357,390,10,30.0,12.2,22.16164968001896,1,29.445027596248263,2244,21.4
29970,28503,51579,228.7,0.413105217,7553,163,10,28.1,13.1,30.180180180180184,1,36.62996329662997,1467,22.200000000000003
12359,11924,49887,218.2,0.462070659,3366,161,15,36.0,12.1,27.202848126871103,1,37.08228821102031,435,16.5
17246,16208,61268,285.7,0.269489378,2905,248,5,19.9,6.7,19.326220572886466,1,49.69268236112722,1038,9.8
34371,29991,59440,302.7,0.777932231,9157,895,23,33.1,10.5,28.361118384684765,2,40.73783131127986,4380,15.05
270771,216326,54674,230.8,5.341067485,57385,565,14,35.0,12.5,22.129031543259803,2,37.42202820833841,54445,16.8
980080,212694,83695,314.1,15.17908948,218287,447,11,24.1,12.3,23.53501754958779,4,45.46108480940331,767386,9.45
24263,23076,52340,264.9,0.555077192,7579,1829,49,36.9,12.1,33.165725590405145,1,33.206940609157975,1187,15.75
8729,7213,37831,206.7,0.276719031,2493,251,36,37.8,15.4,27.483102302669266,2,33.88704318936877,1516,27.45
20358,19529,45276,273.1,0.405402017,6188,51,25,36.2,15.5,31.569898811278126,1,27.429020532468805,829,25.3
45749,44231,50388,287.0,0.659054824,11598,851,22,33.2,12.1,27.489125445364927,1,34.01822990666463,1518,19.3
127330,82224,42112,228.7,1.755111353,17345,12,10,29.3,10.3,15.432341160763372,2,36.02843006361423,45106,29.1
72480,52864,43681,224.8,1.320717884,11996,63,43,36.6,12.3,18.38162251655629,2,29.69094922737307,19616,27.85
87393,81290,46578,303.4,1.272092124,28339,1365,37,33.4,14.7,34.04277230441797,1,42.77916995640383,6103,24.25
9809,6448,46300,263.2,0.110553983,2590,493,46,38.7,15.5,29.411764705882355,2,32.704658986644915,3361,24.45
77296,51476,43766,228.7,1.065444806,11463,350,10,36.4,11.1,16.43034568412337,2,31.94990685158352,25820,24.299999999999997
40540,39188,56991,320.5,0.629922871,9628,1402,38,35.2,11.5,25.707942772570302,1,26.28761716822891,1352,14.45
25336,24410,47225,273.1,0.50453215,6151,142,25,35.0,12.7,26.23539627407641,1,29.44821597726555,926,23.950000000000003
5327,1231,38912,276.9,0.151696821,1058,93,1,33.6,17.1,22.357799887366248,3,29.49127088417496,4096,29.799999999999997
4404,4264,47191,273.1,0.0876997,1389,1002,25,35.6,13.7,32.72025431425976,1,35.14986376021799,140,18.9
12715,11715,43659,230.9,0.298781309,3148,701,17,37.8,15.7,27.888320880849392,2,29.61856075501376,1000,25.75
274118,205701,64904,229.5,3.720233975,48997,803,40,33.0,10.9,20.294909491532845,2,40.24179368009398,68417,12.55
11481,9721,54814,237.6,0.589096894,2909,934,34,40.4,11.9,27.157913073774058,2,43.132131347443604,1760,15.25
148373,138225,76523,224.8,2.703626857,32206,1532,43,31.4,11.4,25.396130023656593,1,42.03392800576925,10148,10.0
48342,21006,42606,207.6,1.411527212,9487,123,3,38.2,15.8,20.0281328865169,2,30.48901576269083,27336,28.7
80110,61172,62889,206.7,2.539576306,16229,1354,36,37.0,12.4,22.65385095493696,3,37.71938584446386,18938,13.35
14917,12699,45742,260.3,0.505771916,3353,768,18,39.4,13.7,23.11456727223973,2,23.778239592411342,2218,23.5
6033,5795,65771,227.6,0.288025265,1227,642,16,36.2,11.1,20.835405271009446,1,34.394165423504056,238,8.7
60922,55648,57329,278.8,0.743780282,13443,1775,47,32.3,10.4,24.47063458192443,1,43.51301664423361,5274,14.649999999999999
23023,19979,42904,228.7,0.317348062,5691,29,10,31.6,14.6,25.791599704643183,2,26.599487469052686,3044,25.25
68305,64808,66387,224.8,1.244641764,13012,1653,43,39.5,12.3,21.50355025254374,1,32.46614449893858,3497,13.7
12619,11352,43726,224.8,0.229941211,2510,368,43,41.2,16.2,20.160076075758777,2,23.710278151993023,1267,29.0
15571,15131,36667,230.9,0.36589255,3685,39,17,46.3,16.4,24.59058506197418,1,22.52263823774966,440,30.1
446527,381389,75646,279.6,4.052456219,86816,206,4,25.3,9.6,20.8092679725974,2,38.67940796413207,65138,14.7
2236,2041,38449,247.1,0.117871986,537,1061,26,31.4,13.2,32.28980322003578,2,28.44364937388193,195,26.5
28575,26635,50819,253.1,0.485394409,7204,46,42,38.2,14.6,27.49956255468067,1,29.546806649168854,1940,22.9
127335,117928,54292,303.4,1.8534877,29548,600,37,34.2,11.3,25.47689166372168,1,40.026701221188205,9407,15.8
679,632,50774,247.1,0.035793863,262,1060,26,31.1,13.4,39.175257731958766,1,49.189985272459495,47,23.35
4000,3534,38667,228.7,0.055135831,681,374,10,36.2,14.1,18.475,2,23.599999999999998,466,34.95
13938,7837,39048,228.7,0.192120805,3450,419,10,37.4,17.2,26.488735830104748,2,27.93801119242359,6101,43.55
14726,5988,34724,217.1,0.304289127,3945,32,0,45.6,20.0,26.08990900448187,2,28.05921499388836,8738,34.8
4337,4216,55404,240.4,0.280207654,1232,1074,41,32.9,10.6,29.259857044039663,1,37.0532626239336,121,10.55
45358,42951,61699,292.7,0.752769208,11070,140,35,35.6,12.7,25.47069976630363,1,29.009215573878922,2407,15.35
75930,71251,61579,292.7,1.260147405,16816,389,35,38.2,11.3,23.87198735677598,1,38.09034637165811,4679,12.65
28385,27565,50568,292.7,0.471082366,7036,1297,35,37.8,13.5,26.524572837766424,1,31.68574951558922,820,20.15
151366,122615,58255,279.6,1.373722279,20569,181,4,34.1,11.5,14.555448383388608,2,29.406207470634094,28751,22.799999999999997
10362,10066,39862,287.0,0.149273778,4705,831,22,34.8,16.0,47.172360548156725,1,40.52306504535804,296,31.85
236961,205293,50893,207.6,6.918971075,34691,64,3,32.3,10.1,16.45418444385363,1,34.22377522039492,31668,15.649999999999999
43545,40488,45804,287.0,0.627304254,10289,870,22,34.6,11.0,25.045355379492477,1,32.7913652543346,3057,19.1
45804,44586,63754,292.7,0.760171101,10738,1285,35,34.5,11.7,25.37551305562833,1,33.396646581084624,1218,7.6
48021,43817,47885,285.7,0.750385563,12609,244,5,30.9,10.7,29.018554382457673,1,38.22910809854022,4204,22.55
19815,13759,37468,206.7,0.62815759,6489,404,36,37.8,17.6,33.20211960635882,3,31.773908655059298,6056,36.7
2233163,1493773,94822,278.8,27.26408533,386511,1582,47,23.2,8.5,18.861946037973944,4,53.52323139869324,739390,10.4
20092,19319,52798,230.8,0.396322826,5248,128,14,36.9,13.5,26.458291857455702,1,32.57515429026478,773,22.45
11250,10408,44171,285.7,0.175794706,2857,268,5,26.4,11.6,27.813333333333333,1,36.888888888888886,842,23.299999999999997
26346,25458,63099,218.2,0.985007977,6491,113,15,36.1,9.9,26.0988385333637,1,43.456312153647616,888,9.4
2131,1965,56590,224.8,0.038830709,388,734,43,34.9,12.0,21.773815110276864,1,28.202721726888786,166,24.2
11555,11096,65379,216.2,0.197389837,1708,1663,44,30.4,9.3,16.09692773691043,1,29.173517957594115,459,10.45
28601,27110,53138,284.4,0.419775011,7326,50,13,34.9,12.0,27.352190482850254,1,34.29600363623649,1491,18.9
27072,24531,64426,255.0,0.292004523,5686,1204,33,33.0,11.2,23.72931442080378,2,41.515218676122934,2541,13.100000000000001
9131,8433,45641,247.1,0.481345753,2878,1035,26,30.6,13.1,32.48275106779104,1,39.63421312014018,698,21.200000000000003
27297,14130,46525,228.7,0.376260697,5201,412,10,37.7,14.8,22.496977689856028,2,35.047807451368286,13167,32.1
447138,370360,58848,242.0,5.17488649,100086,105,2,37.6,13.5,26.50635821603174,3,35.94930424164352,76778,17.1
1034,1002,49532,247.1,0.054507886,380,1062,26,31.8,13.0,32.39845261121857,1,36.46034816247582,32,13.3
2043,1989,47689,240.4,0.131995443,670,1455,41,31.3,11.6,34.26333822809593,1,35.046500244738134,54,20.5
10217,10000,55444,230.8,0.201534457,2501,318,14,38.5,13.7,27.60105706175981,1,29.401977096995203,217,15.25
6055,5735,43083,227.6,0.289075581,2057,644,16,38.9,14.8,33.08009909165979,1,42.06440957886045,320,20.1
8263,7762,44688,253.1,0.140360945,2113,34,42,34.9,14.9,27.459760377586832,1,21.360280769696235,501,24.15
18217,17801,36687,253.1,0.309446367,5028,1480,42,38.4,16.5,29.631662732612398,1,24.855903826096505,416,28.95
9914,9525,40315,273.1,0.197423892,2793,500,25,33.1,12.5,28.182368367964493,1,32.69114383699818,389,25.55
52592,42712,43483,224.8,0.958322226,11992,9,43,38.2,14.9,23.59864618192881,2,30.786051110435046,9880,24.35
